,index,col_program_id,name,org_id,description,community_name,min_age,max_age,capacity,program_price,program_has_scholarships,program_provides_free_food,program_pays_participants,program_provides_transportation,category_name,GEOG,2010_POP,TOT_POP,UND5,A5_19,POP_16OV,INC_LT_25K,INC_25_50K,INC_50_75K,INC_75_100K,INC_100_150K,INC_GT_150,MEDINC,COMPUTER,ONLY_SMARTPHONE,NO_COMPUTER,INTERNET,BROADBAND,NO_INTERNET,NOT_ENGLISH,LING_ISO,ENGLISH,TRANSIT_LOW_PCT,TRANSIT_MOD_PCT,TRANSIT_HIGH_PCT,WALKABLE_LOW_PCT,WALKABLE_MOD_PCT,WALKABLE_HIGH_PCT
424,476,99133,Building with Youth,1504,"<p>This youth-designed program is created for teens, by teens. The 8 dimensions of wellness are the framework for all that the young people have incorporated to make it a fun summer.</p>",ROGERS PARK,14,15,20.0,Free,0,t,"Paid, Type Unknown",0,Work + Career ,ROGERS PARK,54991.0,55475.00001,3168.0,9016.0,46124.0,7345.0,6537.0,4141.0,2517.0,2553.0,1739.0,43177.0,22555.0,1829.0,2277.0,20775.0,19672.0,4057.0,18426.0,7923.0,33881.0,0.0,0.0,1.0,0.0,0.0,1.0
425,468,99133,Building with Youth,1504,"<p>This youth-designed program is created for teens, by teens. The 8 dimensions of wellness are the framework for all that the young people have incorporated to make it a fun summer.</p>",ROGERS PARK,14,15,20.0,Free,0,t,"Paid, Type Unknown",0,Sports + Wellness.,ROGERS PARK,54991.0,55475.00001,3168.0,9016.0,46124.0,7345.0,6537.0,4141.0,2517.0,2553.0,1739.0,43177.0,22555.0,1829.0,2277.0,20775.0,19672.0,4057.0,18426.0,7923.0,33881.0,0.0,0.0,1.0,0.0,0.0,1.0
426,564,99162,Grab and Go: McKinley Maker Club,16,"Kids 6 and up are invited to join the McKinley Maker Club! Sign up and pick up your first bag of mystery materials on Thursday, July 1st between 1-4pm. Pick up another bag every Thursday during the Summer Learning Challenge. Create something new each week or gradually add to your creation with the materials to make one epic masterpiece. Bring in your creations or email pictures to display at the library. Happy making! ",MCKINLEY PARK,6,12,20.0,Free,0,f,Not Paid,0,Music & Art.,MCKINLEY PARK,15612.0,15177.0,1025.0,2627.0,12132.0,1188.0,1419.0,944.0,603.0,661.0,360.0,49638.0,4684.0,458.0,491.0,4524.0,4324.0,651.0,9981.0,4827.0,4171.0,0.0,0.0,1.0,0.0,0.17998154800000002,0.820018452
427,514,99167,Start with Art Grab and Go Kits,16,Pick up a Grab and Go kit with a fun STEAM activity to complete at home from the Sherman Park Branch. A new kit will be available every other Thursday at the circulation desk. Kits will continue to be distributed while supplies last. For ages 3 to 13.,NEW CITY,3,13,0.0,Free,0,f,Not Paid,0,Music & Art.,NEW CITY,44377.0,39443.38246,3204.0,8741.0,29990.0,4603.0,3848.0,2005.0,1085.0,716.0,516.0,34916.0,9764.0,2086.0,3008.0,9612.0,9053.0,3160.0,20553.0,9846.0,15686.0,0.0,0.0,1.0,0.08528544199999999,0.066898794,0.847815764
428,506,99175,Grab and Go Meals for Children and Teens,16,"Families, stop by and pick up grab and go meals. They are provided on a first come, first served basis and are available while supplies last.  These meals are intended for kids and teens ages 18 and under, but adults may pick them up on the children's behalf--children do not need to be present. Two cold suppers and two snacks are included in each box.  These meals are provided by the Greater Chicago Food Depository.",CHICAGO LAWN,1,18,0.0,Free,0,f,Not Paid,0,Food.,CHICAGO LAWN,55628.0,51352.00001,4343.0,11320.0,38842.0,6013.0,4945.0,2552.0,1117.0,1219.0,522.0,34273.0,13139.0,2008.0,3229.0,12490.0,11298.0,3878.0,22422.0,9122.0,24587.0,0.0,0.0,1.0,0.002002715,0.057174794,0.9408224909999999
429,597,99176,Grab and Go Meals for Children and Teens,16,"Families, drop by to pick up grab and go meal boxes for kids and teens 18 and under. Two cold suppers and two snacks are included in each box.  Adults may pick up meals on the children's behalf; children do not need to be present. Meals are available on a first-come, first-served basis, while supplies last. These meals are provided by the Greater Chicago Food Depository.",AUSTIN,1,18,0.0,Free,0,f,Not Paid,0,Food.,AUSTIN,98514.0,93727.00001,6537.0,18270.0,73231.0,12869.0,8222.0,4375.0,2503.0,3177.0,1514.0,33515.0,25463.0,4365.0,7197.0,22856.0,21083.0,9804.0,12671.0,4139.0,74519.0,0.0,0.0,1.0,0.0,0.013927028000000001,0.986072972
430,410,99177,Grab and Go Meals for Children and Teens,16,"Families, drop by to pick up grab and go meal boxes for kids and teens 18 and under. Two lunches and two breakfasts are included in each box.  Adults may pick up meals on the children's behalf; children do not need to be present. Meals are available on a first-come, first-served basis, while supplies last. These meals are provided by the Greater Chicago Food Depository.",ENGLEWOOD,1,18,0.0,Free,0,f,Not Paid,0,Food.,ENGLEWOOD,30654.0,22921.0,2062.0,4680.0,17322.0,4977.0,2239.0,939.0,444.0,256.0,128.0,22127.0,6728.0,1622.0,2255.0,5875.0,5058.0,3108.0,1065.0,490.0,19794.0,0.0,0.0,1.0,0.0,0.049420615999999994,0.9505793840000001
431,600,99178,Grab and Go Meals for Children and Teens,16,"Families, drop by to pick up grab and go meal boxes for kids and teens 18 and under. Two cold suppers and two snacks are included in each box.  Adults may pick up meals on the children's behalf; children do not need to be present. Meals are available on a first-come, first-served basis, while supplies last. These meals are provided by the Greater Chicago Food Depository.",GREATER GRAND CROSSING,1,18,0.0,Free,0,f,Not Paid,0,Food.,GREATER GRAND CROSSING,32602.0,30148.999989999997,1792.0,6028.0,23863.0,5409.0,2974.0,1595.0,1030.0,705.0,421.0,29647.0,9691.0,2297.0,2443.0,8294.0,7656.0,3840.0,755.0,296.0,27602.0,0.0,0.0,1.0,0.0,0.068948178,0.931051822
432,355,99195,Film Screening: Peter Rabbit (2018),16," Join us for a screening of the film Peter Rabbit. In this charming fantasy, the stubborn and naughty Peter Rabbit causes chaos in the home and garden of an irritable human named Mr. McGregor. However, their rivalry grows even more heated when they both fall for a new neighbor who adores animals.Community Cinema is at a branch near you! Check out hundreds of other screenings at libraries across Chicago.© Columbia Pictures Industries. -100 minutes - Rated PG. ",CLEARING,0,12,0.0,Free,0,f,Not Paid,0,Performance.,CLEARING,23139.0,24976.0,1765.0,5138.0,19232.0,1366.0,2139.0,1949.0,1276.0,1398.0,709.0,60880.0,7490.0,704.0,1347.0,7374.0,6995.0,1463.0,11085.0,3033.0,12126.0,0.0,0.0,1.0,0.004866029,0.0,0.9951339709999999
433,534,99196,Grab and Go Meals for Children and Teens,16,"Families, drop by to pick up grab and go meal boxes for kids and teens 18 and under. Two cold suppers and two snacks are included in each box.  Adults may pick up meals on the children's behalf; children do not need to be present. Meals are available on a first-come, first-served basis, while supplies last. These meals are provided by the Greater Chicago Food Depository.",AUSTIN,1,18,0.0,Free,0,f,Not Paid,0,Food.,AUSTIN,98514.0,93727.00001,6537.0,18270.0,73231.0,12869.0,8222.0,4375.0,2503.0,3177.0,1514.0,33515.0,25463.0,4365.0,7197.0,22856.0,21083.0,9804.0,12671.0,4139.0,74519.0,0.0,0.0,1.0,0.0,0.013927028000000001,0.986072972
434,524,99199,Start with Art Grab and Go Kits,16,"Families, visit the Whitney Young Branch and register for the Summer Learning Challenge. Pick up your weekly Start with Art grab and go kit.  We will have different kits each week to create cool activities. Kits will include materials for STEAM (science, technology, engineering, art and math) or craft projects.  Grab and go kits will be distributed while supplies last. For ages 3 to 13.",CHATHAM,3,13,0.0,Free,0,f,Not Paid,0,Music & Art.,CHATHAM,31028.0,31009.432989999998,2144.0,5075.0,24928.0,5559.0,3173.0,2150.0,1411.0,1166.0,471.0,34241.0,11314.0,2171.0,2615.0,9790.0,9294.0,4139.0,1414.0,248.0,27445.0,0.0,0.0,1.0,0.0,0.0,1.0
435,491,99207,Grab and Go Meals for Children and Teens,16,"Families, stop by and pick up grab and go meals. They are provided on a first come, first served basis and are available while supplies last.  These meals are intended for kids and teens ages 18 and under, but adults may pick them up on the children's behalf--children do not need to be present. Two cold suppers and two snacks are included in each box.  These meals are provided by the Greater Chicago Food Depository.",CHICAGO LAWN,1,18,0.0,Free,0,f,Not Paid,0,Food.,CHICAGO LAWN,55628.0,51352.00001,4343.0,11320.0,38842.0,6013.0,4945.0,2552.0,1117.0,1219.0,522.0,34273.0,13139.0,2008.0,3229.0,12490.0,11298.0,3878.0,22422.0,9122.0,24587.0,0.0,0.0,1.0,0.002002715,0.057174794,0.9408224909999999
436,449,99208,Grab and Go Meals for Children and Teens,16,"Families, drop by to pick up grab and go meal boxes for kids and teens 18 and under. Two cold suppers and two snacks are included in each box.  Adults may pick up meals on the children's behalf; children do not need to be present. Meals are available on a first-come, first-served basis, while supplies last. These meals are provided by the Greater Chicago Food Depository.",AUSTIN,1,18,0.0,Free,0,f,Not Paid,0,Food.,AUSTIN,98514.0,93727.00001,6537.0,18270.0,73231.0,12869.0,8222.0,4375.0,2503.0,3177.0,1514.0,33515.0,25463.0,4365.0,7197.0,22856.0,21083.0,9804.0,12671.0,4139.0,74519.0,0.0,0.0,1.0,0.0,0.013927028000000001,0.986072972
437,537,99209,Grab and Go Meals for Children and Teens,16,"Families, drop by to pick up grab and go meal boxes for kids and teens 18 and under. Two lunches and two breakfasts are included in each box.  Adults may pick up meals on the children's behalf; children do not need to be present. Meals are available on a first-come, first-served basis, while supplies last. These meals are provided by the Greater Chicago Food Depository.",ENGLEWOOD,1,18,0.0,Free,0,f,Not Paid,0,Food.,ENGLEWOOD,30654.0,22921.0,2062.0,4680.0,17322.0,4977.0,2239.0,939.0,444.0,256.0,128.0,22127.0,6728.0,1622.0,2255.0,5875.0,5058.0,3108.0,1065.0,490.0,19794.0,0.0,0.0,1.0,0.0,0.049420615999999994,0.9505793840000001
438,359,99210,Grab and Go Meals for Children and Teens,16,"Families, drop by to pick up grab and go meal boxes for kids and teens 18 and under. Two cold suppers and two snacks are included in each box.  Adults may pick up meals on the children's behalf; children do not need to be present. Meals are available on a first-come, first-served basis, while supplies last. These meals are provided by the Greater Chicago Food Depository.",GREATER GRAND CROSSING,1,18,0.0,Free,0,f,Not Paid,0,Food.,GREATER GRAND CROSSING,32602.0,30148.999989999997,1792.0,6028.0,23863.0,5409.0,2974.0,1595.0,1030.0,705.0,421.0,29647.0,9691.0,2297.0,2443.0,8294.0,7656.0,3840.0,755.0,296.0,27602.0,0.0,0.0,1.0,0.0,0.068948178,0.931051822
439,377,99211,Grab and Go Wednesdays,16,"Come to the South Chicago Branch to pick up grab and go craft kits that you can make at home. Every date has a different craft. Supplies are limited, so first come, first served for each event. Crafts can be picked up from 12:00 – 8:00 PM while supplies last. This kit is recommended for families.",SOUTH CHICAGO,6,12,0.0,Free,0,f,Not Paid,0,Music & Art.,SOUTH CHICAGO,31198.0,29936.0,2265.0,6575.0,22824.0,3844.0,3057.0,1416.0,1384.0,876.0,257.0,34856.0,8732.0,2497.0,2102.0,8512.0,8232.0,2322.0,5812.0,2541.0,21859.0,0.00334568,0.0,0.99665432,0.0,0.121603291,0.8783967090000001
440,627,99212,Grab and Go: 3D Card Sculpture Kit,16,Sculptures can be made out of anything. Pick up this grab and go kit of materials to create your own 3D Card Sculpture using a deck of playing cards. This grab and go kit is available during library hours while supplies last. For children 6 and up.,NEAR NORTH SIDE,6,12,0.0,Free,0,f,Not Paid,0,Music & Art.,NEAR NORTH SIDE,80484.0,93317.99999,3578.0,4731.0,86959.0,7958.0,5192.0,7297.0,6867.0,9676.0,20179.0,106026.0,55178.0,1655.0,1991.0,54269.0,51127.0,2900.0,17056.0,3214.0,72684.0,0.0,0.0,1.0,0.0,0.0,1.0
441,626,99212,Grab and Go: 3D Card Sculpture Kit,16,Sculptures can be made out of anything. Pick up this grab and go kit of materials to create your own 3D Card Sculpture using a deck of playing cards. This grab and go kit is available during library hours while supplies last. For children 6 and up.,LOOP,6,12,0.0,Free,0,f,Not Paid,0,Music & Art.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,426,99226,Wednesday Art Days,16,"Come by the Garfield Ridge Branch Library each Wednesday to pick up an artistic Grab & Go kit as part of the Summer Learning Challenge. Each week we will focus on a different artist or artistic style. Separate kits will be available by age group: Toddler, Preschool & School Age. One kit per child. While supplies last.",GARFIELD RIDGE,2,12,0.0,Free,0,f,Not Paid,0,Music & Art.,GARFIELD RIDGE,34513.0,37143.99999,2332.0,7425.0,29138.0,1787.0,2256.0,2102.0,1786.0,2230.0,2123.0,74962.0,10663.0,743.0,1621.0,10207.0,9458.0,2077.0,16925.0,6393.0,17950.0,0.0,0.0070377040000000005,0.992962296,0.008900768,0.049673863,0.9414253690000001
443,489,99227,Art Gallery Grab and Go,16,"Pick up a pre-sketched canvas grab and go kit. Once your masterpiece is complete, you can either keep it, or you can bring it back to the library, and it will be added to our pop-up Art Gallery. Supplies are limited, so register online to reserve your kit. Recommended for families. This grab and go kit is available during library hours (10:00 AM – 6:00 PM) on July 8. ",SOUTH CHICAGO,6,12,12.0,Free,0,f,Not Paid,0,Music & Art.,SOUTH CHICAGO,31198.0,29936.0,2265.0,6575.0,22824.0,3844.0,3057.0,1416.0,1384.0,876.0,257.0,34856.0,8732.0,2497.0,2102.0,8512.0,8232.0,2322.0,5812.0,2541.0,21859.0,0.00334568,0.0,0.99665432,0.0,0.121603291,0.8783967090000001
444,515,99239,Start with Art Grab and Go Kits,16,Pick up a Grab and Go kit with a fun STEAM activity to complete at home from the Sherman Park Branch. A new kit will be available every other Thursday at the circulation desk. Kits will continue to be distributed while supplies last. For ages 3 to 13.,NEW CITY,3,13,0.0,Free,0,f,Not Paid,0,Music & Art.,NEW CITY,44377.0,39443.38246,3204.0,8741.0,29990.0,4603.0,3848.0,2005.0,1085.0,716.0,516.0,34916.0,9764.0,2086.0,3008.0,9612.0,9053.0,3160.0,20553.0,9846.0,15686.0,0.0,0.0,1.0,0.08528544199999999,0.066898794,0.847815764
445,356,99250,Friday Paint Free for All! ,16,"Come to the South Chicago Branch anytime from 11:00 A.M. to 1:30 P.M. to do some painting. Supplies and paint will be left out for children to unleash their artistic talents. Each week will have a different artistic theme, but you will have to come to the library to find out what it is. After your child is done painting, you can either take the masterpiece with you, or you can have it displayed on our wall. There is a limit of 6 kids painting at a time due to space restrictions. Recommended for ages 3 to 12.",SOUTH CHICAGO,3,12,0.0,Free,0,f,Not Paid,0,Music & Art.,SOUTH CHICAGO,31198.0,29936.0,2265.0,6575.0,22824.0,3844.0,3057.0,1416.0,1384.0,876.0,257.0,34856.0,8732.0,2497.0,2102.0,8512.0,8232.0,2322.0,5812.0,2541.0,21859.0,0.00334568,0.0,0.99665432,0.0,0.121603291,0.8783967090000001
446,555,99251,Grab and Go Meals for Children and Teens,16,"Families, drop by to pick up grab and go meal boxes for kids and teens 18 and under. Two cold suppers and two snacks are included in each box.  Adults may pick up meals on the children's behalf; children do not need to be present. Meals are available on a first-come, first-served basis, while supplies last. These meals are provided by the Greater Chicago Food Depository.",AUSTIN,1,18,0.0,Free,0,f,Not Paid,0,Food.,AUSTIN,98514.0,93727.00001,6537.0,18270.0,73231.0,12869.0,8222.0,4375.0,2503.0,3177.0,1514.0,33515.0,25463.0,4365.0,7197.0,22856.0,21083.0,9804.0,12671.0,4139.0,74519.0,0.0,0.0,1.0,0.0,0.013927028000000001,0.986072972
447,512,99252,Grab and Go Meals for Children and Teens,16,"Families, stop by and pick up grab and go meals. They are provided on a first come, first served basis and are available while supplies last.  These meals are intended for kids and teens ages 18 and under, but adults may pick them up on the children's behalf--children do not need to be present. Two cold suppers and two snacks are included in each box.  These meals are provided by the Greater Chicago Food Depository.",CHICAGO LAWN,1,18,0.0,Free,0,f,Not Paid,0,Food.,CHICAGO LAWN,55628.0,51352.00001,4343.0,11320.0,38842.0,6013.0,4945.0,2552.0,1117.0,1219.0,522.0,34273.0,13139.0,2008.0,3229.0,12490.0,11298.0,3878.0,22422.0,9122.0,24587.0,0.0,0.0,1.0,0.002002715,0.057174794,0.9408224909999999
448,492,99253,Grab and Go Meals for Children and Teens,16,"Families, drop by to pick up grab and go meal boxes for kids and teens 18 and under. Two lunches and two breakfasts are included in each box.  Adults may pick up meals on the children's behalf; children do not need to be present. Meals are available on a first-come, first-served basis, while supplies last. These meals are provided by the Greater Chicago Food Depository.",ENGLEWOOD,1,18,0.0,Free,0,f,Not Paid,0,Food.,ENGLEWOOD,30654.0,22921.0,2062.0,4680.0,17322.0,4977.0,2239.0,939.0,444.0,256.0,128.0,22127.0,6728.0,1622.0,2255.0,5875.0,5058.0,3108.0,1065.0,490.0,19794.0,0.0,0.0,1.0,0.0,0.049420615999999994,0.9505793840000001
449,523,99254,Grab and Go Meals for Children and Teens,16,"Families, drop by to pick up grab and go meal boxes for kids and teens 18 and under. Two cold suppers and two snacks are included in each box.  Adults may pick up meals on the children's behalf; children do not need to be present. Meals are available on a first-come, first-served basis, while supplies last. These meals are provided by the Greater Chicago Food Depository.",GREATER GRAND CROSSING,1,18,0.0,Free,0,f,Not Paid,0,Food.,GREATER GRAND CROSSING,32602.0,30148.999989999997,1792.0,6028.0,23863.0,5409.0,2974.0,1595.0,1030.0,705.0,421.0,29647.0,9691.0,2297.0,2443.0,8294.0,7656.0,3840.0,755.0,296.0,27602.0,0.0,0.0,1.0,0.0,0.068948178,0.931051822
450,613,99274,Grab and Go Meals for Children and Teens,16,"Families, stop by and pick up grab and go meals. They are provided on a first come, first served basis and are available while supplies last.  These meals are intended for kids and teens ages 18 and under, but adults may pick them up on the children's behalf--children do not need to be present. Two cold suppers and two snacks are included in each box.  These meals are provided by the Greater Chicago Food Depository.",CHICAGO LAWN,1,18,0.0,Free,0,f,Not Paid,0,Food.,CHICAGO LAWN,55628.0,51352.00001,4343.0,11320.0,38842.0,6013.0,4945.0,2552.0,1117.0,1219.0,522.0,34273.0,13139.0,2008.0,3229.0,12490.0,11298.0,3878.0,22422.0,9122.0,24587.0,0.0,0.0,1.0,0.002002715,0.057174794,0.9408224909999999
451,554,99275,Grab and Go Meals for Children and Teens,16,"Families, drop by to pick up grab and go meal boxes for kids and teens 18 and under. Two cold suppers and two snacks are included in each box.  Adults may pick up meals on the children's behalf; children do not need to be present. Meals are available on a first-come, first-served basis, while supplies last. These meals are provided by the Greater Chicago Food Depository.",AUSTIN,1,18,0.0,Free,0,f,Not Paid,0,Food.,AUSTIN,98514.0,93727.00001,6537.0,18270.0,73231.0,12869.0,8222.0,4375.0,2503.0,3177.0,1514.0,33515.0,25463.0,4365.0,7197.0,22856.0,21083.0,9804.0,12671.0,4139.0,74519.0,0.0,0.0,1.0,0.0,0.013927028000000001,0.986072972
452,557,99276,Grab and Go Meals for Children and Teens,16,"Families, drop by to pick up grab and go meal boxes for kids and teens 18 and under. Two lunches and two breakfasts are included in each box.  Adults may pick up meals on the children's behalf; children do not need to be present. Meals are available on a first-come, first-served basis, while supplies last. These meals are provided by the Greater Chicago Food Depository.",ENGLEWOOD,1,18,0.0,Free,0,f,Not Paid,0,Food.,ENGLEWOOD,30654.0,22921.0,2062.0,4680.0,17322.0,4977.0,2239.0,939.0,444.0,256.0,128.0,22127.0,6728.0,1622.0,2255.0,5875.0,5058.0,3108.0,1065.0,490.0,19794.0,0.0,0.0,1.0,0.0,0.049420615999999994,0.9505793840000001
453,345,99277,Grab and Go Meals for Children and Teens,16,"Families, drop by to pick up grab and go meal boxes for kids and teens 18 and under. Two cold suppers and two snacks are included in each box.  Adults may pick up meals on the children's behalf; children do not need to be present. Meals are available on a first-come, first-served basis, while supplies last. These meals are provided by the Greater Chicago Food Depository.",GREATER GRAND CROSSING,1,18,0.0,Free,0,f,Not Paid,0,Food.,GREATER GRAND CROSSING,32602.0,30148.999989999997,1792.0,6028.0,23863.0,5409.0,2974.0,1595.0,1030.0,705.0,421.0,29647.0,9691.0,2297.0,2443.0,8294.0,7656.0,3840.0,755.0,296.0,27602.0,0.0,0.0,1.0,0.0,0.068948178,0.931051822
454,566,99283,Start with Art Grab and Go Kits,16,"Families, visit the Whitney Young Branch and register for the Summer Learning Challenge. Pick up your weekly Start with Art grab and go kit.  We will have different kits each week to create cool activities. Kits will include materials for STEAM (science, technology, engineering, art and math) or craft projects.  Grab and go kits will be distributed while supplies last. For ages 3 to 13.",CHATHAM,3,13,0.0,Free,0,f,Not Paid,0,Music & Art.,CHATHAM,31028.0,31009.432989999998,2144.0,5075.0,24928.0,5559.0,3173.0,2150.0,1411.0,1166.0,471.0,34241.0,11314.0,2171.0,2615.0,9790.0,9294.0,4139.0,1414.0,248.0,27445.0,0.0,0.0,1.0,0.0,0.0,1.0
455,411,99284,Start with Art Grab and Go Kits at Greater Grand Crossing,16,"Come visit the Greater Grand Crossing Branch to learn about and sign up for the Summer Learning Challenge starting June 28! You can also get some grab and go activity kits. A new kit will be distributed each week! This year, our theme is Start with Art which focuses on art and self expression. We hope to see you there!",GREATER GRAND CROSSING,3,12,0.0,Free,0,f,Not Paid,0,Music & Art.,GREATER GRAND CROSSING,32602.0,30148.999989999997,1792.0,6028.0,23863.0,5409.0,2974.0,1595.0,1030.0,705.0,421.0,29647.0,9691.0,2297.0,2443.0,8294.0,7656.0,3840.0,755.0,296.0,27602.0,0.0,0.0,1.0,0.0,0.068948178,0.931051822
456,452,99285,Start with Art Grab and Go Kits at Sherman Park,16,"Come visit the Sherman Park Branch to learn about and sign up for the Summer Learning Challenge starting June 28th, 2021!You can also get some grab and go activity kits. A new kit will be distributed each week!This year, our theme is Start with Art which focuses on art and self expression. We hope to see you there!",NEW CITY,3,12,0.0,Free,0,f,Not Paid,0,Music & Art.,NEW CITY,44377.0,39443.38246,3204.0,8741.0,29990.0,4603.0,3848.0,2005.0,1085.0,716.0,516.0,34916.0,9764.0,2086.0,3008.0,9612.0,9053.0,3160.0,20553.0,9846.0,15686.0,0.0,0.0,1.0,0.08528544199999999,0.066898794,0.847815764
457,372,99299,Film Screening: Princess Bride (1987),16," Join us for a screening of the film Princess Bride. A delightfully fractured fairy tale, with heroes, villains and a princess, adapted by William Goldman from his novel.Community Cinema is at a branch near you! Check out hundreds of other screenings at libraries across Chicago.© Twentieth Century Fox. -98 minutes - Rated PG.",CLEARING,0,12,0.0,Free,0,f,Not Paid,0,Performance.,CLEARING,23139.0,24976.0,1765.0,5138.0,19232.0,1366.0,2139.0,1949.0,1276.0,1398.0,709.0,60880.0,7490.0,704.0,1347.0,7374.0,6995.0,1463.0,11085.0,3033.0,12126.0,0.0,0.0,1.0,0.004866029,0.0,0.9951339709999999
458,505,99313,Grab and Go Meals for Children and Teens,16,"Families, drop by to pick up grab and go meal boxes for kids and teens 18 and under. Two cold suppers and two snacks are included in each box.  Adults may pick up meals on the children's behalf; children do not need to be present. Meals are available on a first-come, first-served basis, while supplies last. These meals are provided by the Greater Chicago Food Depository.",AUSTIN,1,18,0.0,Free,0,f,Not Paid,0,Food.,AUSTIN,98514.0,93727.00001,6537.0,18270.0,73231.0,12869.0,8222.0,4375.0,2503.0,3177.0,1514.0,33515.0,25463.0,4365.0,7197.0,22856.0,21083.0,9804.0,12671.0,4139.0,74519.0,0.0,0.0,1.0,0.0,0.013927028000000001,0.986072972
459,421,99314,Grab and Go Meals for Children and Teens,16,"Families, drop by to pick up grab and go meal boxes for kids and teens 18 and under. Two lunches and two breakfasts are included in each box.  Adults may pick up meals on the children's behalf; children do not need to be present. Meals are available on a first-come, first-served basis, while supplies last. These meals are provided by the Greater Chicago Food Depository.",ENGLEWOOD,1,18,0.0,Free,0,f,Not Paid,0,Food.,ENGLEWOOD,30654.0,22921.0,2062.0,4680.0,17322.0,4977.0,2239.0,939.0,444.0,256.0,128.0,22127.0,6728.0,1622.0,2255.0,5875.0,5058.0,3108.0,1065.0,490.0,19794.0,0.0,0.0,1.0,0.0,0.049420615999999994,0.9505793840000001
460,511,99315,Grab and Go Meals for Children and Teens,16,"Families, stop by and pick up grab and go meals. They are provided on a first come, first served basis and are available while supplies last.  These meals are intended for kids and teens ages 18 and under, but adults may pick them up on the children's behalf--children do not need to be present. Two cold suppers and two snacks are included in each box.  These meals are provided by the Greater Chicago Food Depository.",CHICAGO LAWN,1,18,0.0,Free,0,f,Not Paid,0,Food.,CHICAGO LAWN,55628.0,51352.00001,4343.0,11320.0,38842.0,6013.0,4945.0,2552.0,1117.0,1219.0,522.0,34273.0,13139.0,2008.0,3229.0,12490.0,11298.0,3878.0,22422.0,9122.0,24587.0,0.0,0.0,1.0,0.002002715,0.057174794,0.9408224909999999
461,376,99316,Grab and Go Meals for Children and Teens,16,"Families, drop by to pick up grab and go meal boxes for kids and teens 18 and under. Two cold suppers and two snacks are included in each box.  Adults may pick up meals on the children's behalf; children do not need to be present. Meals are available on a first-come, first-served basis, while supplies last. These meals are provided by the Greater Chicago Food Depository.",GREATER GRAND CROSSING,1,18,0.0,Free,0,f,Not Paid,0,Food.,GREATER GRAND CROSSING,32602.0,30148.999989999997,1792.0,6028.0,23863.0,5409.0,2974.0,1595.0,1030.0,705.0,421.0,29647.0,9691.0,2297.0,2443.0,8294.0,7656.0,3840.0,755.0,296.0,27602.0,0.0,0.0,1.0,0.0,0.068948178,0.931051822
462,433,99328,Wednesday Art Days,16,"Come by the Garfield Ridge Branch Library each Wednesday to pick up an artistic Grab & Go kit as part of the Summer Learning Challenge. Each week we will focus on a different artist or artistic style. Separate kits will be available by age group: Toddler, Preschool & School Age. One kit per child. While supplies last.",GARFIELD RIDGE,2,12,0.0,Free,0,f,Not Paid,0,Music & Art.,GARFIELD RIDGE,34513.0,37143.99999,2332.0,7425.0,29138.0,1787.0,2256.0,2102.0,1786.0,2230.0,2123.0,74962.0,10663.0,743.0,1621.0,10207.0,9458.0,2077.0,16925.0,6393.0,17950.0,0.0,0.0070377040000000005,0.992962296,0.008900768,0.049673863,0.9414253690000001
463,424,99337,Painting in the Garden with Woodson Regional Library,16,"Join Ms. Quen and Ms. Maura at Woodson Regional Library! In this program, we will be painting in Woodson's very own outdoor garden. We will be using our imagination to create summer masterpieces while enjoying the summer sun!Woodson's Children's Department will provide all materials, just bring yourselves!For ages 7 - 13  How to Attend Please register by 10:30 AM the day before the program. By registering for this event, you agree to abide by the Library Use Guidelines.",NEAR NORTH SIDE,7,13,10.0,Free,0,f,Not Paid,0,Music & Art.,NEAR NORTH SIDE,80484.0,93317.99999,3578.0,4731.0,86959.0,7958.0,5192.0,7297.0,6867.0,9676.0,20179.0,106026.0,55178.0,1655.0,1991.0,54269.0,51127.0,2900.0,17056.0,3214.0,72684.0,0.0,0.0,1.0,0.0,0.0,1.0
464,423,99337,Painting in the Garden with Woodson Regional Library,16,"Join Ms. Quen and Ms. Maura at Woodson Regional Library! In this program, we will be painting in Woodson's very own outdoor garden. We will be using our imagination to create summer masterpieces while enjoying the summer sun!Woodson's Children's Department will provide all materials, just bring yourselves!For ages 7 - 13  How to Attend Please register by 10:30 AM the day before the program. By registering for this event, you agree to abide by the Library Use Guidelines.",LOOP,7,13,10.0,Free,0,f,Not Paid,0,Music & Art.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,453,99340,Start with Art Grab and Go Kits,16,Pick up a Grab and Go kit with a fun STEAM activity to complete at home from the Sherman Park Branch. A new kit will be available every other Thursday at the circulation desk. Kits will continue to be distributed while supplies last. For ages 3 to 13.,NEW CITY,3,13,0.0,Free,0,f,Not Paid,0,Music & Art.,NEW CITY,44377.0,39443.38246,3204.0,8741.0,29990.0,4603.0,3848.0,2005.0,1085.0,716.0,516.0,34916.0,9764.0,2086.0,3008.0,9612.0,9053.0,3160.0,20553.0,9846.0,15686.0,0.0,0.0,1.0,0.08528544199999999,0.066898794,0.847815764
